	Unnamed: 0	gene_id	gene_type	logFC	AveExpr
2052	7867	NUDCP1	processed_pseudogene	0.120102488	11.59825269
2053	15411	ENSG00000274441	antisense	-0.1131761	3.54760564
2054	9572	ENSG00000271964	antisense	-0.116725474	5.929866284
2055	12869	ENSG00000238694	snoRNA	0.11785137	1.078251471
2056	5268	OR2L5	protein_coding	0.114568142	2.903646179
2057	2165	ENSG00000279778	TEC	0.119775206	2.41335228
2058	4897	RN7SKP276	misc_RNA	0.119819872	5.202856261
2059	5156	ENSG00000229960	lincRNA	-0.114987899	4.921300531
2060	5356	ENSG00000284600	antisense	-0.129585773	1.517361304
2061	576	ENSG00000228549	lincRNA	0.132884692	0.421845374
2062	8918	ENSG00000224819	lincRNA	-0.129042146	-1.478572417
2063	1444	ZSWIM5	protein_coding	-0.121847195	-1.313966196
2064	7280	PAFAH1B1P2	transcribed_processed_pseudogene	0.122830172	-0.927285776
2065	13286	ENSG00000248639	processed_pseudogene	0.13105728	6.916326952
2066	18794	SLC26A8	protein_coding	0.121589944	-1.037002158
2067	4933	ENSG00000227934	processed_pseudogene	-0.118111453	5.54714167
2068	4251	ENSG00000213045	processed_pseudogene	0.113851705	5.48733739
2069	16205	ENSG00000249169	lincRNA	-0.116077423	4.843389956
2070	9200	ENSG00000222022	lincRNA	0.128092144	1.657885856
2071	11464	ENSG00000240888	sense_intronic	0.125767327	6.550771028
2072	4139	ENSG00000237283	lincRNA	0.123722119	-0.841623838
2073	5594	ENSG00000235911	lincRNA	0.124619462	2.31519056
2074	3642	RN7SL466P	misc_RNA	0.130519798	-1.351762309
2075	9858	EIF1B-AS1	processed_transcript	0.119396302	1.035302195
2076	16087	RPS23	protein_coding	0.113524699	1.884035347
2077	14640	GALNT7	protein_coding	0.125421354	0.778067247
2078	15283	ENSG00000248490	lincRNA	0.129345019	8.663698061
2079	9428	RNU6-882P	snRNA	0.116596235	0.916103473
2080	2770	NOTCH2P1	processed_pseudogene	-0.116088476	5.015859502
2081	8727	RNA5SP119	rRNA_pseudogene	-0.118255551	5.280287605
2082	13998	ENSG00000280551	TEC	0.116540628	0.368195587
2083	1024	PEF1-AS1	antisense	-0.116742291	0.036773508
2084	6113	RNU6-282P	snRNA	0.125485328	-1.035798402
2085	11973	ENSG00000241946	processed_pseudogene	0.11303073	1.150023966
2086	13999	MYOZ2	protein_coding	0.117235294	1.404122695
2087	10156	ENSG00000230698	antisense	0.118665141	1.827777235
2088	14255	ENSG00000250969	lincRNA	-0.115198393	6.866752019
2089	13055	OCIAD1-AS1	antisense	-0.127566297	6.616770315
2090	16286	LINC01846	lincRNA	0.143300614	-0.987402088
2091	15294	SUCLG2P4	processed_pseudogene	0.134788852	-0.264903681
2092	6366	KRT18P33	processed_pseudogene	-0.157187367	-1.34772773
2093	14733	WWC2-AS2	lincRNA	0.112656746	3.2200838
2094	12408	CPLX1	protein_coding	0.117165067	0.753445314
2095	5778	ENSG00000206731	snoRNA	0.168638476	-0.248389814
2096	17000	PCDHGA1	protein_coding	0.131736701	0.806529832
2097	16814	TRPC7-AS1	antisense	-0.11030099	3.362712493
2098	9491	MKRN2	protein_coding	0.113925806	2.516042465
2099	7081	TBC1D8-AS1	lincRNA	0.171632276	-1.542478264
2100	8183	HAGLR	antisense	0.112792144	2.632061408
2101	1275	ZMPSTE24-DT	antisense	0.128830322	1.530629767
2102	11820	LRRIQ4	protein_coding	0.123811876	2.041332162
2103	3993	ENSG00000272906	lincRNA	0.137931111	1.898772764
2104	9413	MTMR14	protein_coding	-0.112589059	5.126262586
2105	17801	MYLK4	protein_coding	-0.136926044	-0.563180108
2106	13528	RNU5A-2P	snRNA	0.107614262	5.185875716
2107	18959	KLHDC3	protein_coding	0.133829447	-0.720922213
2108	14491	GASK1B-AS1	antisense	0.1256679	-1.260010496
2109	18137	ENSG00000282804	protein_coding	0.123528158	0.19537838
2110	4164	ENSG00000226723	processed_pseudogene	0.125077151	5.067846794
2111	6902	ANKRD20A8P	transcribed_unprocessed_pseudogene	-0.117042425	2.875924722
2112	3959	ENSG00000273384	lincRNA	-0.116989698	6.370335053
2113	14760	LINC02362	lincRNA	-0.117147568	4.627854211
2114	15878	MAP1B	protein_coding	0.115496923	5.176173425
2115	13918	NEUROG2	protein_coding	-0.116223063	4.238153714
2116	3748	ENSG00000272033	sense_intronic	0.132505201	-0.766208893
2117	4684	LINC01352	lincRNA	-0.115801564	4.39218674
2118	18296	U3	snoRNA	0.116876493	0.180026394
2119	7117	CAPZBP1	processed_pseudogene	-0.113651338	3.808811148
2120	6286	MIR5192	miRNA	0.130175869	-0.347392735
2121	6784	IGKJ1	IG_J_gene	-0.114894152	2.007347158
2122	13	ENSG00000268903	processed_pseudogene	0.144040056	-1.304520961
2123	16482	DDX43P1	processed_pseudogene	0.120527268	2.888677142
2124	3392	LMNA	protein_coding	0.11599709	2.929542382
2125	15531	PAIP1	protein_coding	0.121695201	3.565096724
2126	8654	CPO	protein_coding	0.120605519	-1.040808236
2127	10837	RNU6-1236P	snRNA	0.114762075	4.167157585
2128	3765	GPR161	protein_coding	-0.12029865	5.382055039
2129	4507	MIR205HG	processed_transcript	0.144298644	0.353780644
2130	3554	ATP1A2	protein_coding	0.127251175	1.897319835
2131	19033	MIR586	miRNA	0.12369226	3.224512577
2132	7267	ACOXL	protein_coding	0.123877776	1.258391695
2133	849	SH3BGRL3	protein_coding	0.121120423	4.571505359
2134	740	LINC01355	lincRNA	-0.112835783	5.082712312
2135	9339	RPL23AP39	processed_pseudogene	0.143223344	-1.229147323
2136	12200	FGF12	protein_coding	-0.114819458	5.499592574
2137	7445	ENSG00000279721	TEC	-0.117295932	4.927023573
2138	714	MIR4418	miRNA	0.143100456	0.721557971
2139	8428	E2F3P2	processed_pseudogene	-0.114869611	4.690027589
2140	15464	GCSHP1	processed_pseudogene	0.112703372	1.992296914
2141	9604	RNU4-85P	snRNA	-0.121140039	2.517565704
2142	16226	ENSG00000232578	processed_pseudogene	0.134020854	-1.360798816
2143	4524	ST13P19	processed_pseudogene	-0.119359591	3.407920402
2144	15033	ENSG00000249486	unprocessed_pseudogene	0.115547033	2.145487849
2145	3828	FMO3	protein_coding	0.111964722	4.839037652
2146	6703	RN7SKP83	misc_RNA	-0.11435937	4.917867361
2147	9946	C3orf86	transcribed_unitary_pseudogene	-0.114306256	8.481547409
2148	581	ENSG00000272426	lincRNA	0.114213914	3.223777087
2149	11280	NPHP3-ACAD11	protein_coding	0.121227088	3.821061168
2150	12233	LINC00887	lincRNA	-0.114786985	3.112869648
2151	18559	NCR3	protein_coding	0.161809972	-1.654070362
2152	14101	PGRMC2	protein_coding	0.118966454	1.747398247
2153	16076	ZCCHC9	protein_coding	0.138430879	-0.568147704
2154	4852	RPL23AP15	processed_pseudogene	0.137289638	-0.740900446
2155	12730	LDB2	protein_coding	-0.112320538	6.41999298
2156	18084	ENSG00000227803	antisense	0.121813106	1.224242654
2157	13089	RNU6-1252P	snRNA	0.126474905	0.009078046
2158	6782	IGKJ3	IG_J_gene	-0.111332866	5.318334076
2159	3293	ENSG00000278694	unprocessed_pseudogene	-0.113510902	4.332165781
2160	16731	WSPAR	lincRNA	-0.11394551	5.658363731
2161	8184	ENSG00000272729	antisense	-0.113081658	4.237103236
2162	15720	LINC02057	lincRNA	0.114583894	10.16369515
2163	8956	MRPL44	protein_coding	0.121055722	0.48653036
2164	14923	TERLR1	antisense	0.124418572	3.173298063
2165	17989	EDN1	protein_coding	0.147041136	-0.055538943
2166	657	CAMK2N1	protein_coding	0.123967378	1.986159539
2167	17837	FAM50B	protein_coding	0.118288085	-0.198643991
2168	406	KIAA2013	protein_coding	0.115195927	2.931701695
2169	17131	SPINK7	protein_coding	-0.1107227	2.913431399
2170	13076	ENSG00000251630	processed_pseudogene	-0.129681659	0.778138063
2171	18804	ETV7-AS1	antisense	-0.11451995	1.804384715
2172	950	SNORA73A	snoRNA	0.141641829	0.290513699
2173	7906	LINC01958	lincRNA	0.12497182	0.852945325
2174	13855	RNU6-431P	snRNA	0.183352594	-0.513456551
2175	10007	LRRC2-AS1	antisense	0.12567336	-0.490727004
2176	10542	OR7E55P	unprocessed_pseudogene	0.118390093	3.092570361
2177	8322	ENSG00000226410	processed_pseudogene	0.116124078	8.904993347
2178	9393	ENSG00000224884	lincRNA	0.142599698	-1.25492359
2179	16026	ENSG00000250330	processed_pseudogene	0.114162988	3.928275893
2180	768	H3P1	processed_pseudogene	-0.112255679	4.780279075
2181	2156	ENSG00000267561	protein_coding	-0.112314868	2.069527262
2182	4920	COG2	protein_coding	-0.112169288	5.453830343
2183	9838	ENSG00000284669	antisense	0.119656576	1.107005757
2184	17408	ENSG00000253925	antisense	-0.125524156	0.881206464
2185	15329	RNU6-760P	snRNA	0.192021565	0.412513833
2186	5555	RN7SL104P	misc_RNA	0.111770695	7.349185164
2187	8513	CFLAR	protein_coding	-0.114946517	6.555100344
2188	15478	SNORD72	snoRNA	-0.141934635	-1.442684396
2189	8314	RPL23AP33	processed_pseudogene	0.109753468	6.237086187
2190	226	NPHP4	protein_coding	-0.124132046	1.013388419
2191	18344	LINC01556	lincRNA	0.118523267	1.179997331
2192	7880	ENSG00000200377	snoRNA	-0.114813072	1.503340458
2193	16483	ARL14EPL	protein_coding	0.212499887	-1.236081162
2194	12091	MAP3K13	protein_coding	-0.110958481	4.464519977
2195	841	ZNF593OS	protein_coding	-0.113745388	5.163814309
2196	3204	SPRR3	protein_coding	0.113950757	-0.332808505
2197	3468	ELL2P1	processed_pseudogene	0.1221196	7.566357181
2198	5024	MTND4LP21	processed_pseudogene	-0.132213163	-1.067524942
2199	13768	BANK1	protein_coding	0.131148898	-1.214595738
2200	7110	LINC01796	lincRNA	-0.138254847	-0.149765975
2201	5615	ENSG00000228950	lincRNA	0.111505568	5.891128376
2202	3678	ENSG00000225122	unprocessed_pseudogene	0.1169113	0.235220791
2203	18616	C4A	protein_coding	0.131352253	-0.170358109
2204	8762	ENSG00000237525	lincRNA	0.130593055	-1.09617959
2205	15935	RNU6-1330P	snRNA	-0.129952491	-0.158091723
2206	12822	TBC1D19	protein_coding	0.118220721	3.115715897
2207	12885	ENSG00000248936	antisense	-0.114769099	6.595335063
2208	1856	ENSG00000233877	processed_pseudogene	-0.12004273	-1.049661138
2209	6033	CAMKMT	protein_coding	0.121619274	4.445980457
2210	18120	DCDC2	protein_coding	0.132831872	2.868568872
2211	17673	RUFY1	protein_coding	-0.113307923	4.917427744
2212	9663	RPEP2	processed_pseudogene	0.123270963	0.742831153
2213	4208	SEPTIN14P12	processed_pseudogene	-0.109503885	4.224460843
2214	8649	FASTKD2	protein_coding	-0.111921379	6.631534164
2215	1476	ENSG00000227857	antisense	0.122351889	3.761451697
2216	16630	CCDC192	protein_coding	-0.110388776	4.680844092
2217	1644	H3P2	processed_pseudogene	-0.133813905	-1.363046426
2218	5406	MIR7515	miRNA	-0.110343901	4.025122216
2219	8286	SAP18P2	processed_pseudogene	0.113903717	0.653740063
2220	8805	ENSG00000278004	misc_RNA	-0.112483507	4.360283813
2221	14229	ELMOD2	protein_coding	0.135821358	-1.369889501
2222	23	RPL23AP24	processed_pseudogene	0.134669066	-0.941159127
2223	13302	ENSG00000251424	unprocessed_pseudogene	0.123174288	-1.31513503
2224	8456	HSPE1-MOB4	protein_coding	0.142141487	0.290378214
2225	13922	H3P14	processed_pseudogene	0.11674743	0.823063476
2226	3300	IL6R	protein_coding	0.121671731	-1.143787089
2227	11369	PPIAP72	processed_pseudogene	0.179556076	-0.886808445
2228	11449	TRPC1	protein_coding	0.113416863	6.957987766
2229	17485	ERGIC1	protein_coding	0.113518647	0.780635288
2230	9320	LINC01881	transcribed_unprocessed_pseudogene	0.116535527	0.254454648
2231	18501	HCG21	antisense	-0.124031383	-1.395190787
2232	11070	MIR5002	miRNA	-0.127394376	2.202230054
2233	17622	ENSG00000249186	antisense	0.113312584	4.944184786
2234	1921	ENSG00000233589	antisense	0.115635596	2.818528706
2235	5073	RNU6-725P	snRNA	0.114850777	-1.230881941
2236	14397	RPS3AP18	processed_pseudogene	-0.11670927	1.318094824
2237	3693	RPL35AP7	processed_pseudogene	0.113249429	1.358792773
2238	14955	ENSG00000275733	processed_pseudogene	-0.109775017	5.002723743
2239	10796	MTCO3P35	unprocessed_pseudogene	0.165019352	0.075715662
2240	6002	ENSG00000224739	lincRNA	-0.111750128	4.116905834
2241	11549	PFN2-AS1	lincRNA	-0.113188169	5.681237594
2242	130	SLC35E2B	protein_coding	0.111846219	4.666682347
2243	18896	TREML2	protein_coding	-0.113445538	5.900337982
2244	14451	MTND3P3	unprocessed_pseudogene	0.117696703	-1.221956987
2245	12103	Metazoa_SRP	misc_RNA	-0.113202723	4.8842371
2246	18929	Y_RNA	misc_RNA	0.123819141	-1.375832345
2247	10800	MTCO1P35	unprocessed_pseudogene	-0.115423629	3.508999928
2248	9260	GPC1-AS1	processed_transcript	0.118638876	-1.196886828
2249	6303	ENSG00000270437	processed_pseudogene	-0.115114201	2.306285614
2250	279	ERRFI1-DT	lincRNA	-0.113294875	7.284574991
2251	5828	ENSG00000278908	TEC	0.116015805	3.326978701
2252	15706	ENSG00000276233	misc_RNA	0.11682328	4.902620887
2253	10680	CRYBG3	protein_coding	-0.113857298	3.725710199
2254	7448	TSN	protein_coding	-0.114724017	4.555295106
2255	93	ACAP3	protein_coding	0.142969216	2.563876678
2256	10742	ADGRG7	protein_coding	0.109073985	3.432268661
2257	9532	CCDC174	protein_coding	0.117924319	3.155408453
2258	7513	RPL14P6	processed_pseudogene	0.128177231	1.633963439
2259	10468	LMOD3	protein_coding	-0.112012649	1.002000567
2260	11903	ENSG00000260217	lincRNA	-0.110824373	6.690710785
2261	12336	RPSAP69	transcribed_processed_pseudogene	0.142182383	0.204799227
2262	4963	NTPCR	protein_coding	0.14137327	0.257098801
2263	7678	RNU6-579P	snRNA	-0.112291369	8.808009452
2264	17474	NEURL1B	protein_coding	-0.156392124	0.502146049
2265	3814	MIR3119-1	miRNA	-0.109607793	6.470742255
2266	8437	ENSG00000252923	scaRNA	-0.114364356	1.103170565
2267	9410	SETD5	protein_coding	0.144644315	-1.284777227
2268	7647	CDRT15P3	lincRNA	-0.11422439	-0.490281744
2269	5659	SDHCP3	processed_pseudogene	-0.111816783	6.025742607
2270	15958	POC5	protein_coding	0.155888948	-1.195149945
2271	13883	RN7SL275P	misc_RNA	0.114292275	1.719007544
2272	15995	ENSG00000284762	protein_coding	0.124521327	-1.254260572
2273	14953	ENSG00000249731	lincRNA	0.112143051	0.118932278
2274	8631	SNORA41	snoRNA	0.128608878	-1.154537549
2275	7539	RNU6-1049P	snRNA	0.112783938	6.013620786
2276	15101	ANKRD33B	protein_coding	-0.11360318	1.412061459
2277	3196	LCE6A	protein_coding	0.120131087	4.946079747
2278	17982	ENSG00000207419	snoRNA	-0.17064102	0.495949386
2279	6381	ENSG00000223859	lincRNA	-0.11434374	5.334710123
2280	18650	HLA-DRB9	unprocessed_pseudogene	0.113400789	0.224537484
2281	7240	MIR4267	miRNA	-0.110168252	4.038235173
2282	18915	NPM1P51	processed_pseudogene	-0.109609794	5.077269875
2283	2748	HAO2	protein_coding	-0.126992612	2.790816144
2284	7974	RNA5SP108	rRNA_pseudogene	-0.109431992	3.719839914
2285	15209	SNORD81	snoRNA	-0.110395402	4.067285185
2286	5481	NOL10	protein_coding	0.122256207	0.771170251
2287	4655	BPNT1	protein_coding	-0.112287547	5.46835111
2288	16269	ENSG00000227836	processed_pseudogene	0.113929228	5.777533599
2289	10700	OR5H2	protein_coding	-0.110580385	5.057090365
2290	11423	LINC02618	transcribed_unitary_pseudogene	0.112594347	5.848390081
2291	14012	PDE5A	protein_coding	0.144760952	0.404545485
2292	14075	Y_RNA	misc_RNA	0.116293056	3.191382009
2293	5849	SPAST	protein_coding	0.111308264	2.471612614
2294	12598	USP17L10	protein_coding	0.119699967	2.472650597
2295	11529	TM4SF1	protein_coding	0.14152663	-0.05943964
2296	15322	ENSG00000249114	sense_intronic	0.115031993	2.288761857
2297	18213	H2AC10P	transcribed_unprocessed_pseudogene	0.137042398	-1.527032713
2298	1875	ENSG00000224570	processed_pseudogene	-0.109442845	6.334328777
2299	14161	ENSG00000250865	lincRNA	-0.108699581	6.731460017
2300	7344	PGM5P4	unprocessed_pseudogene	0.11752395	1.949595423
2301	5689	Y_RNA	misc_RNA	-0.115183769	1.376670077
2302	14531	NPY1R	protein_coding	0.116369767	-0.119640267
2303	2768	NBPF7P	unprocessed_pseudogene	-0.110675051	2.031901586
2304	2432	LINC01676	lincRNA	-0.123378977	1.639332923
2305	6568	SEMA4F	protein_coding	-0.112675491	8.375909899
2306	12458	RN7SL589P	misc_RNA	0.111306276	1.661597234
2307	14440	NPY2R-AS1	antisense	0.123957297	3.215052543
2308	5962	HSPE1P13	processed_pseudogene	-0.111276266	4.669637916
2309	14167	ENSG00000250665	lincRNA	-0.110332592	0.49273972
2310	11626	DDX50P2	processed_pseudogene	0.124058581	-1.454273592
2311	13199	ENSG00000250078	lincRNA	-0.10988981	6.73978892
2312	17786	FOXF2	protein_coding	-0.282226033	-1.22359983
2313	11568	SNRPCP3	processed_pseudogene	-0.111317072	5.827850424
2314	2822	ENSG00000203825	unprocessed_pseudogene	-0.109340034	2.626828481
2315	10030	KIF9-AS1	antisense	-0.111867325	8.657338222
2316	2621	LINC01357	lincRNA	0.118180683	9.575397594
2317	11998	RNA5SP150	rRNA	0.113996996	-0.512195375
2318	18828	COX6A1P2	processed_pseudogene	-0.113927089	3.659380001
2319	3462	CD5L	protein_coding	0.138460824	3.911306475
2320	5671	FAM228A	protein_coding	0.121663488	-0.199771617
2321	5429	LINC01814	lincRNA	-0.108729656	5.269870852
2322	7146	GPR45	protein_coding	-0.109679602	4.257936429
2323	6849	IGKV2D-24	IG_V_gene	0.119930879	-1.189579585
2324	4901	ENSG00000226920	3prime_overlapping_ncRNA	0.119701784	-1.310460237
2325	18550	SNORD117	snoRNA	-0.119534709	1.805941936
2326	5153	LINC02774	lincRNA	0.115940138	4.154260311
2327	8935	RNU6-619P	snRNA	0.11157048	2.581539896
2328	4545	SLC30A1	protein_coding	-0.123662495	0.631704564
2329	11039	MIX23	protein_coding	0.119778794	2.568188763
2330	12584	HMX1	protein_coding	-0.109805618	3.114864086
2331	12874	ENSG00000247193	antisense	0.134647845	1.482624204
2332	15009	MIR4278	miRNA	0.108481747	6.610936135
2333	13523	CFAP299	protein_coding	-0.117222728	1.362676981
2334	13501	HIGD1AP13	processed_pseudogene	-0.109052242	2.93891236
2335	12731	ENSG00000249998	lincRNA	0.119237082	0.634323496
2336	8800	ENSG00000236295	lincRNA	-0.115821491	4.26009367
2337	11612	ENSG00000241912	lincRNA	-0.118807386	4.126273763
2338	6029	ENSG00000285542	protein_coding	0.116678586	-0.493603965
2339	8086	TLK1	protein_coding	-0.116836112	0.997279312
2340	5230	Y_RNA	misc_RNA	-0.110806481	4.742983086
2341	8535	MTND4P29	unprocessed_pseudogene	0.124652559	-1.002595311
2342	6948	ENSG00000274028	unprocessed_pseudogene	0.126590672	0.237412832
2343	13265	UBA6	protein_coding	0.114276889	-0.665753995
2344	9302	ENSG00000235351	antisense	0.118196836	2.030442311
2345	11441	ATR	protein_coding	0.106120259	5.236783632
2346	13623	DMP1	protein_coding	0.192668351	-1.171535108
2347	3335	KRTCAP2	protein_coding	-0.109402972	0.782698467
2348	13743	ENSG00000250300	unprocessed_pseudogene	0.111370268	7.381464093
2349	431	ENSG00000226166	processed_pseudogene	-0.109322431	4.623848148
2350	16671	ENSG00000231585	antisense	-0.108667141	5.433091093
2351	7272	ENSG00000230499	lincRNA	-0.111771241	6.064702199
2352	10735	DUSP12P1	unprocessed_pseudogene	-0.113833308	3.692682954
2353	8778	ENSG00000231092	antisense	0.118475821	6.916911655
2354	2187	GBP5	protein_coding	-0.110495567	7.341711597
2355	6272	ENSG00000213486	processed_pseudogene	-0.116146256	-1.137841898
2356	9798	RNA5SP129	rRNA_pseudogene	-0.108913657	6.16378611
2357	17576	SNCB	protein_coding	0.107518036	2.257621969
2358	3232	RN7SL44P	misc_RNA	0.112082335	1.227374956
2359	16167	MIR9-2	miRNA	-0.108963144	4.479746529
2360	12182	IL1RAP	protein_coding	-0.109505278	2.943812941
2361	16611	LMNB1-DT	lincRNA	0.127023779	1.684903906
2362	3601	DEDD	protein_coding	0.113402024	0.135070479
2363	12926	UGDH-AS1	antisense	-0.111406593	2.860355787
2364	240	ESPN	protein_coding	0.115120022	-0.419157256
2365	11112	LINC02614	processed_transcript	-0.109344243	4.197337941
2366	8663	MYOSLID	lincRNA	-0.109724257	5.085689275
2367	3592	GLRX5P2	processed_pseudogene	0.121716116	0.275226811
2368	17981	Metazoa_SRP	misc_RNA	0.12373009	-0.046469
2369	11818	ENSG00000270135	antisense	0.109830072	0.016975409
2370	13696	ENSG00000249951	lincRNA	0.118638321	-1.417212597
2371	16325	RNU6-1119P	snRNA	-0.107615887	2.654269694
2372	1633	RPS13P2	processed_pseudogene	0.111050008	7.927985541
2373	1608	TXNDC12-AS1	antisense	0.12565947	2.52033593
2374	18123	MRS2	protein_coding	-0.174525284	0.163525692
2375	17713	FLT4	protein_coding	0.117321625	6.920370206
2376	13392	ENSG00000249976	processed_pseudogene	0.112361246	-0.088234069
2377	8867	ENSG00000280537	protein_coding	0.118783242	1.389267762
2378	14587	RN7SL776P	misc_RNA	0.114262006	2.184663756
2379	16607	ENSG00000230929	processed_pseudogene	-0.109386634	5.79709834
2380	13852	RPL34-DT	lincRNA	0.115725723	7.624822256
2381	7499	POLR2D	protein_coding	0.107883321	5.824169578
2382	11375	LINC01391	lincRNA	0.110942174	4.950359065
2383	15568	ISL1-DT	antisense	0.129084142	0.000497762
2384	13781	KRT8P46	processed_pseudogene	0.158140166	2.389102787
2385	7619	MTND3P18	unprocessed_pseudogene	0.147492333	-0.784096648
2386	10200	PPIAP69	processed_pseudogene	0.110616827	1.262830524
2387	17181	CDX1	protein_coding	0.11810428	-1.21219827
2388	16836	WNT8A	protein_coding	0.153170951	-0.230757064
2389	4360	LAX1	protein_coding	0.130053671	-1.376506664
